Time, Rlegs, Llegs, DCL, DCR, GyroX, GyroY, GyroZ, GyroZAvg, AccelX, AccelY, AccelZ, LBEMF, RBEMF, SteerOut
977,648,665,0,0,-125,-69,248,242,-33,9,227,57,57,0
4320,648,665,0,0,-125,-70,246,243,-33,5,221,57,57,0
7644,648,665,0,0,-127,-68,249,243,-33,4,224,57,57,0
10998,648,665,0,0,-126,-71,247,244,-32,6,227,57,57,0
14320,648,665,0,0,-126,-72,250,244,-32,4,226,57,57,0
17647,648,665,0,0,-126,-74,247,244,-31,5,225,57,57,0
21002,648,665,0,0,-127,-77,246,245,-32,7,230,57,57,0
24320,648,665,0,0,-130,-80,245,245,-29,5,226,57,57,0
27650,648,665,0,0,-129,-80,242,245,-31,7,230,57,57,0
31002,648,665,0,0,-126,-84,240,245,-31,7,229,57,57,0
34320,648,665,0,0,-129,-84,240,244,-31,5,225,57,57,0
37653,648,665,0,0,-126,-90,239,244,-35,10,221,57,57,0
41002,648,665,0,0,-128,-90,237,244,-28,6,228,57,57,0
44322,648,665,0,0,-127,-91,238,243,-31,8,227,57,57,0
47656,648,665,0,0,-128,-89,240,243,-30,9,226,57,57,0
51003,648,665,0,0,-125,-88,238,242,-30,6,225,57,57,0
54345,648,665,0,0,-125,-86,237,242,-27,6,223,57,57,0
57659,648,665,0,0,-124,-82,239,242,-33,6,226,58,58,0
61003,648,665,0,0,-125,-81,241,241,-34,9,228,57,57,0
64348,648,665,0,0,-124,-77,242,241,-31,6,226,57,57,0
67663,648,665,0,0,-123,-77,243,241,-33,9,230,57,57,0
71003,648,665,0,0,-121,-72,245,241,-32,8,228,57,57,0
74349,648,665,0,0,-117,-69,245,241,-33,7,228,57,57,0
77666,648,665,0,0,-119,-68,247,242,-35,1,221,57,57,0
81003,648,665,0,0,-130,-69,247,242,-35,5,228,57,57,0
84349,648,665,0,0,-139,-71,249,242,-31,7,231,57,58,0
87669,648,665,0,0,-135,-72,248,243,-32,7,225,57,57,0
91025,648,665,0,0,-127,-73,250,243,-28,7,224,57,57,0
94350,648,665,0,0,-120,-77,247,243,-31,8,227,57,57,0
97672,648,665,0,0,-116,-79,247,243,-32,5,227,57,57,0
101027,648,665,0,0,-121,-86,248,244,-33,7,230,57,57,0
104400,0,0,0,0,-127,-87,247,244,-30,7,226,57,57,0
107675,0,0,0,0,-134,-87,245,244,-30,5,226,57,57,0
111027,0,0,0,0,-133,-89,243,244,-29,6,228,57,57,0
114350,0,0,0,0,-131,-84,240,243,-30,5,230,57,57,0
117679,0,0,0,0,-127,-82,237,243,-30,4,225,57,57,0
121027,0,0,0,0,-119,-83,236,242,-31,6,227,57,57,0
124350,0,0,0,0,-116,-85,238,242,-32,5,228,57,57,0
127682,0,0,0,0,-119,-84,240,242,-30,4,229,57,57,0
131027,0,0,0,0,-124,-79,238,242,-35,7,223,57,57,0
134351,0,0,0,0,-123,-77,238,242,-34,7,229,57,57,0
137686,0,0,0,0,-124,-74,237,242,-32,5,229,58,58,0
141028,0,0,0,0,-118,-69,239,242,-31,2,225,57,57,0
144354,0,0,0,0,-114,-69,241,242,-32,5,223,57,57,0
147689,0,0,0,0,-119,-71,245,242,-28,3,224,57,57,0
151028,0,0,0,0,-121,-72,251,242,-32,7,226,57,57,0
154357,0,0,0,0,-122,-74,251,243,-33,5,226,57,57,0
157692,0,0,0,0,-126,-74,251,243,-29,5,223,57,57,0
161028,0,0,0,0,-130,-76,252,243,-33,6,225,57,57,0
164360,0,0,0,0,-133,-75,249,244,-35,7,223,57,57,0
167695,0,0,0,0,-141,-79,252,244,-31,7,225,57,57,0
171030,0,0,0,0,-137,-83,249,244,-30,7,227,57,57,0
174363,0,0,0,0,-135,-81,251,245,-32,6,226,57,57,0
177698,0,0,0,0,-134,-88,245,245,-30,4,227,57,57,0
181053,0,0,0,0,-127,-87,244,245,-33,8,226,57,57,0
184367,0,0,0,0,-125,-90,239,244,-27,5,232,57,57,0
187701,0,0,0,0,-121,-89,235,244,-28,7,227,57,57,0
191056,0,0,0,0,-124,-87,233,243,-32,10,226,58,57,0
194370,0,0,0,0,-124,-87,233,243,-32,10,228,57,57,0
